Price,Close,High,Low,Open,Volume
Ticker,PFE,PFE,PFE,PFE,PFE
Date,,,,,
2015-01-02,19.017995834350586,19.291155535576717,18.95122338158484,18.981575273047998,16371571
2015-01-05,18.914804458618164,19.06656027789819,18.82375121111493,19.030139711091238,24786391
2015-01-06,19.072629928588867,19.33971853923867,18.890523447529368,18.981576688059118,29468681
2015-01-07,19.333648681640625,19.345789683216434,19.16975309247194,19.254736442531186,20248816
2015-01-08,19.728212356567383,19.813195701536678,19.55824566662879,19.631088010749444,49169522
2015-01-09,19.819265365600586,19.849616036890197,19.679649348891445,19.716071130697955,26083022
2015-01-12,19.89211082458496,19.95888328813963,19.794987684986864,19.831408252174192,24867865
2015-01-13,19.691797256469727,20.171344376729355,19.49754971924251,19.95888716253559,35989568
2015-01-14,19.716073989868164,19.86175991789745,19.5036168193835,19.55217838861863,32301727
2015-01-15,19.667512893676758,19.8921110720342,19.5764596440899,19.807127713666752,27009593
2015-01-16,19.910324096679688,19.92246388041762,19.582531630894586,19.60074252682555,25146648
2015-01-20,20.092430114746094,20.09850000646383,19.752497873692338,20.013516641119384,44449393
2015-01-21,19.81319808959961,20.335236782537304,19.764636520999435,19.983163579700218,35027793
2015-01-22,19.91638946533203,19.928530466636676,19.45505338158353,19.83140611717085,31389069
2015-01-23,19.697860717773438,19.97102042697946,19.685720937092505,19.95281075595806,27378599
2015-01-26,19.910324096679688,19.94067477634858,19.527900163425766,19.710006682087247,28285566
2015-01-27,19.788917541503906,20.244183806044465,19.606811035687684,19.631091821774916,42732322
2015-01-28,19.39435577392578,20.11671197732052,19.12726588017914,19.770708605728693,33774481
2015-01-29,19.321508407592773,19.40042064468955,19.1454718213381,19.370069972009833,30735905
2015-01-30,18.969436645507812,19.303298951103304,18.939085970571448,19.22438548781534,45396623
2015-02-02,19.212244033813477,19.212244033813477,18.829820193474895,19.084769013592695,24549979
2015-02-03,19.43684959411621,19.521832973339514,19.096917297547225,19.327585423732568,34785267
2015-02-04,19.638931274414062,19.761406202004334,19.424599843358745,19.577693195074236,38671365
2015-02-05,20.202316284179688,20.330914636886487,19.96348866157119,20.232934705092877,62653660
2015-02-06,20.312541961669922,20.46563651061722,20.043095949471194,20.1839423928235,36868498
2015-02-09,20.25130844116211,20.42889801006923,20.11658540482494,20.196195031337535,32236379
2015-02-10,20.912670135498047,20.95553665704218,20.45951117184755,20.502377693391683,62633318
2015-02-11,20.973909378051758,21.13312860841765,20.82081604762015,20.82081604762015,41574608
2015-02-12,21.35358428955078,21.414821128172267,20.96166212070946,20.992281771109393,46014267
2015-02-13,21.212732315063477,21.402568681332124,21.13312272205477,21.249472931364963,24652638
2015-02-17,21.175992965698242,21.335209717576138,21.108630232927386,21.1514967550057,24102029
2015-02-18,21.114763259887695,21.17600258334343,20.967793315516666,21.17600258334343,22794015
2015-02-19,21.0718936920166,21.108634321905217,20.888180693858907,21.02290126114114,28097954
2015-02-20,21.163747787475586,21.175994662714217,20.882052421738468,20.98615824780195,27705022
2015-02-23,21.05964469909668,21.139254322853514,20.857561382675616,20.88818103693102,24383868
2015-02-24,21.029024124145508,21.029024124145508,20.869804902244944,20.95553795062551,20402805
2015-02-25,21.224979400634766,21.304588994444146,20.77794394269319,20.973903746982955,39229880
2015-02-26,21.182117462158203,21.261727073167567,21.05351788949191,21.108631288583666,20977551
2015-02-27,21.01677703857422,21.22498624440021,20.99840672431541,21.090263219966584,25705901
2015-03-02,21.292341232299805,21.310714004169746,20.85755507665443,21.016771813852216,22505008
2015-03-03,21.163747787475586,21.365831077626485,21.07189129882911,21.280098026599322,25343641
2015-03-04,21.212732315063477,21.292339445894438,20.980029434265354,21.120875849954277,20434636
2015-03-05,21.108631134033203,21.31684031618442,21.065764610124962,21.267850354886185,24717354
2015-03-06,20.802444458007812,21.102507662704642,20.667721449109763,20.973908091186736,42080528
2015-03-09,20.839187622070312,20.931044107471127,20.61260689618061,20.741205237088263,32858028
2015-03-10,20.68608856201172,20.90042114806029,20.61260363154747,20.7167082063552,40344696
2015-03-11,20.59423828125,20.882054653183964,20.59423828125,20.808570931721377,26996840
2015-03-12,20.82081413269043,20.857557218024645,20.68609112791711,20.70446390167332,29699085
2015-03-13,20.82081413269043,20.82081413269043,20.637101168197557,20.771824172970877,29596847
2015-03-16,21.09026336669922,21.16374954860285,20.79632356344184,20.869807283166896,30615643
2015-03-17,20.92491912841797,21.004528742515067,20.78407267541916,20.894301940056312,21746760
2015-03-18,21.05352020263672,21.127006384285167,20.66772390442881,20.839190020156135,34923131
2015-03-19,20.912670135498047,21.053516574235022,20.863680176901624,20.992279741534034,21541020
2015-03-20,20.973909378051758,21.108632395215807,20.808569172108445,20.900425662803094,62355378
2015-03-23,21.46381187438965,21.70876416216691,21.120882118551346,21.13312899428667,53549524
2015-03-24,21.13925552368164,21.433197819566487,21.127008646155264,21.396454724808525,34953907
2015-03-25,21.004528045654297,21.43319329027975,20.98615773324677,21.194364455912005,30783229
2015-03-26,20.918794631958008,21.065764515190384,20.790195060812824,20.888177445146013,26167553
2015-03-27,21.14537239074707,21.18823891094588,20.961659436231624,21.09025899682805,24073782
2015-03-30,21.43318748474121,21.56791045910604,21.157615638023355,21.188235279253707,26890386
2015-03-31,21.304595947265625,21.51280269172798,21.286223170756344,21.36583279054657,27937956
2015-04-01,21.022899627685547,21.335212192723027,20.88817907087095,21.335212192723027,33984017
2015-04-02,21.05352020263672,21.206613541862648,20.95554026855784,21.078016417245724,26467837
2015-04-06,21.114763259887695,21.31684908780474,20.961669875606955,21.07802262042941,22640447
2015-04-07,21.151504516601562,21.365837205643032,21.133134198474757,21.20661793316106,15105085
2015-04-08,21.212732315063477,21.335205960423913,21.078009335424802,21.13312272205477,24215123
2015-04-09,21.451560974121094,21.469931284277614,21.05351542779433,21.21273463119624,30864493
2015-04-10,21.7026424407959,21.721015220114893,21.371959497022488,21.384208837294796,25668800
2015-04-13,21.488304138183594,21.757750127903503,21.439314182068888,21.647520880011893,36155573
2015-04-14,21.451560974121094,21.623027050960683,21.37807480913898,21.463807847558776,16844712
2015-04-15,21.561792373657227,21.72101161113218,21.506678969215333,21.67814508274881,31173209
2015-04-16,21.549543380737305,21.61078021719302,21.445440020109093,21.476059669426103,20637742
2015-04-17,21.45768928527832,21.47606206178651,21.298470045707354,21.43319553283883,30265610
2015-04-20,21.43931770324707,21.58016415798163,21.39645117683408,21.457688016490454,23612551
2015-04-21,21.36583137512207,21.678143933304373,21.31071797360247,21.49443095345342,23256932
2015-04-22,21.39032554626465,21.488307937998485,21.31071839236244,21.322965268012247,15352880
2015-04-23,21.653648376464844,21.678144590203853,21.32296549514833,21.36583202255774,23932019
2015-04-24,21.598539352416992,21.67814898548667,21.4638163049833,21.555672816316317,24032570
2015-04-27,21.182117462158203,21.714886065127846,21.078014101409526,21.64139989155331,44786673
2015-04-28,21.114763259887695,21.359715629352035,20.912679894149942,21.273982546257447,48659807
2015-04-29,20.9984073638916,21.102510738886128,20.79019815172391,20.924921180260974,39572852
2015-04-30,20.777944564819336,20.961657502386103,20.643221579791852,20.888173804666103,29205391
2015-05-01,20.86980438232422,20.94941399129122,20.735081375679385,20.735081375679385,22706744
2015-05-04,21.01677703857422,21.133129748749035,20.851436823709246,20.888179914405427,24864282
2015-05-05,20.894306182861328,21.08414263796544,20.82694343043019,21.047399542291988,23590839
2015-05-06,20.659679412841797,20.931354986696267,20.505318065647046,20.838738426634595,28309913
2015-05-07,20.7337703704834,20.83873637414352,20.57940903849232,20.64732792526633,22669959
2015-05-08,21.005443572998047,21.08571190827661,20.869605806584865,20.875782394534422,21514037
2015-05-11,20.968399047851562,21.153632140948595,20.956048354440707,21.048664900989223,27898853
2015-05-12,20.85725212097168,20.968393436618864,20.820206257031337,20.87577691485493,18855955
2015-05-13,20.702892303466797,20.8696018061906,20.672020541118084,20.85107949354666,25045675
2015-05-14,20.95604133605957,20.98691433541989,20.78315775299806,20.814029511083078,18860803
2015-05-15,20.986919403076172,21.03014061959689,20.943698186555455,20.99309350792896,17798687
2015-05-18,20.98073959350586,21.030134901448648,20.931344285563068,20.98073959350586,25948637
2015-05-19,21.12276268005371,21.233901561563638,20.894308328014986,20.912830647416023,21980854
2015-05-20,21.178325653076172,21.295641087777547,21.15980333933174,21.178325653076175,16144013
2015-05-21,21.21537208557129,21.295640407669207,21.122755554704774,21.13510376347337,19090259
2015-05-22,21.165971755981445,21.29563536500127,21.13509875881946,21.19066816767069,13674069
2015-05-26,21.06100845336914,21.203020277755662,21.0116131441282,21.104229659273784,19882234
2015-05-27,21.178325653076172,21.283290396063492,21.03631380004889,21.122756229291774,23231636
2015-05-28,21.264766693115234,21.32033611326934,21.159801956985145,21.277114901471492,16671329
2015-05-29,21.456178665161133,21.60436464632511,21.24624914581671,21.289467884756977,52787798
2015-06-01,21.338863372802734,21.561143561641483,21.320338575577956,21.46852454062005,29039386
2015-06-02,21.29564094543457,21.40060568772029,21.20919851676948,21.388257478639872,19674175
2015-06-03,21.246253967285156,21.400614089041376,21.165985611649017,21.33269394733324,18130065
2015-06-04,21.141279220581055,21.338862986276084,21.06101337589835,21.11658280146366,21774691
2015-06-05,21.048656463623047,21.16597186741589,20.949865851245097,21.1104024582721,24313461
2015-06-08,20.98073959350586,21.091878415739505,20.943692491911133,20.974565490331827,18624496
2015-06-09,20.999265670776367,21.07335988726002,20.925173936843695,21.023964570454577,24464499
2015-06-10,21.184499740600586,21.258593960620857,21.023965573958126,21.042487887687646,24952396
2015-06-11,21.277116775512695,21.345036892556255,21.15362971597175,21.19067434430334,21243897
2015-06-12,21.12276268005371,21.27712278938458,21.054842543812867,21.178332120808676,22856517
2015-06-15,21.017797470092773,21.067192803358598,20.90665610833082,21.03014568277128,22064014
2015-06-16,21.017797470092773,21.054842108128287,20.87578557663456,21.03014568277128,21785021
2015-06-17,20.98073959350586,21.1042291046381,20.900471287142373,21.02396079827462,22127149
2015-06-18,21.22154998779297,21.307992429745042,21.023968681931926,21.0424909983996,25834383
2015-06-19,21.104228973388672,21.307984307066697,21.104228973388672,21.13509948906685,30438466
2015-06-22,21.184499740600586,21.301815175207498,21.165977426871066,21.203024536881202,14799214
2015-06-23,21.301816940307617,21.357386368651838,21.20302629379538,21.246247511963396,19448830
2015-06-24,21.13510513305664,21.314164102008636,21.13510513305664,21.203025250787277,24326742
2015-06-25,21.005443572998047,21.203027358495397,20.943700036465298,21.12275902321683,24268666
2015-06-26,20.943700790405273,21.17215511111728,20.912827779751808,21.09806087856957,37596496
2015-06-29,20.739940643310547,21.06718680525824,20.70289353327102,20.826384313827962,30396833
2015-06-30,20.702892303466797,20.863427701975954,20.579404012796473,20.863427701975954,36909710
2015-07-01,20.80168342590332,20.906648158862808,20.628798583934145,20.721415108910367,29742299
2015-07-02,20.604106903076172,21.26477221879961,20.59175745023542,20.83256247106168,23849069
2015-07-06,20.530010223388672,20.770813959699232,20.42504423755575,20.560881988033383,22125990
