Price,Close,High,Low,Open,Volume
Ticker,DIA,DIA,DIA,DIA,DIA
Date,,,,,
2015-01-02,142.7998809814453,143.8351225527569,142.02945925164477,143.36966121012878,4997200
2015-01-05,140.31201171875,142.21398455455883,140.00706371088148,142.09359970673506,6700200
2015-01-06,139.14837646484375,140.87378255030558,138.28968992433445,140.520685472377,10131400
2015-01-07,140.91387939453125,141.07438025694736,139.8304893891493,140.32002497904853,5547000
2015-01-08,143.45797729492188,143.61849053914162,142.21408537030777,142.25420143592143,7166700
2015-01-09,142.22195434570312,143.69858155121727,141.74847261873308,143.63437877113907,6646600
2015-01-12,141.4355010986328,142.5509984549317,140.8095392581445,142.39851837281265,4305300
2015-01-13,141.22689819335938,143.67457679852842,140.19967770421206,142.62328178584124,9913500
2015-01-14,139.68600463867188,140.2156684092112,138.3698782135136,139.1884483820354,11090600
2015-01-15,138.88360595703125,140.50469391129982,138.68297668406768,140.23184103897472,9293700
2015-01-16,140.29562377929688,140.53658740054422,138.24745138257285,138.6089029424033,8721900
2015-01-20,140.48033142089844,141.05061147782146,139.0666972285176,140.74539012995422,7224100
2015-01-21,140.84170532226562,141.16298174392767,139.48428976731014,139.95817677883014,6259300
2015-01-22,142.90599060058594,143.08269638240628,140.16706323828552,141.29958331561184,9565100
2015-01-23,141.69326782226562,142.82578878127148,141.67720030525098,142.7374358215776,4795300
2015-01-26,141.76547241210938,141.93415060475016,140.8658880671386,141.49238605823146,3730400
2015-01-27,139.42811584472656,140.3598350013194,138.6249122109565,139.3558304591068,11565100
2015-01-28,137.92611694335938,140.24737475228855,137.82169655818268,140.19918449941125,9673200
2015-01-29,139.6770782470703,139.81363362189592,137.39598333832024,138.27951205589147,9615200
2015-01-30,137.7091827392578,139.717190688958,137.56461204971518,139.11478830404795,11138500
2015-02-02,139.171142578125,139.29964588706662,136.62498769693187,138.11090755190463,9437900
2015-02-03,141.62896728515625,141.68518519386166,139.837825739974,139.861920880265,7543400
2015-02-04,141.78953552246094,142.6248741592001,141.1871328012396,141.20320030546165,5935900
2015-02-05,143.41195678710938,143.4842421452722,142.23927453463517,142.39188512803014,6037800
2015-02-06,143.04249572753906,144.06256751401256,142.55254114561825,143.6288430549587,7211900
2015-02-09,142.23931884765625,142.92204679209487,141.91000243888402,142.31160422833875,3723100
2015-02-10,143.3798828125,143.57265610555447,142.27949770577973,143.1067965059427,3572700
2015-02-11,143.532470703125,143.84571959470256,142.7051720341916,143.04251605158947,5174500
2015-02-12,144.44810485839844,144.5203902271552,143.77341690484485,143.99028526702708,3742700
2015-02-13,144.8497772216797,145.01041553811626,144.38391752487107,144.57669085814572,3998200
2015-02-17,145.03440856933594,145.13881665193927,144.34365332299177,144.6247670911186,2850900
2015-02-18,144.95413208007812,145.12279794647804,144.55253034267136,144.72119620907125,2724800
2015-02-19,144.64895629882812,144.92204262467283,144.11883889742398,144.47225049836007,2663500
2015-02-20,145.88929748535156,145.93761923484684,143.76305448206503,144.28655648740562,8914600
2015-02-23,145.71212768554688,145.71212768554688,145.22889784107542,145.54300154125715,2738600
2015-02-24,146.50938415527344,146.63018847036648,145.68787794458927,145.80063273512627,4228700
2015-02-25,146.54966735839844,146.71879341222518,146.22750201171422,146.4288507448851,2822900
2015-02-26,146.58993530273438,146.77518499573128,146.09864387531385,146.5174527042671,3045800
2015-02-27,145.9294891357422,146.53353524963967,145.8972664609652,146.5254734362706,3161300
2015-03-02,147.12945556640625,147.12945556640625,146.07439077925525,146.07439077925525,3213100
2015-03-03,146.4771270751953,146.89593575140287,145.92946458960262,146.76706965267016,2825800
2015-03-04,145.59934997558594,146.1067529075382,145.07584798722846,146.1067529075382,3820200
2015-03-05,145.9133758544922,146.13888541752837,145.54290112493968,145.97780891383817,2410700
2015-03-06,143.68235778808594,145.47839617021097,143.46491014577398,145.06763715604606,7297400
2015-03-09,144.81005859375,145.1241622283882,143.7872032545516,143.7872032545516,3844900
2015-03-10,142.3052520751953,143.77106466259235,142.29719025958155,143.66637166379098,6070100
2015-03-11,142.03135681152344,142.7884174880861,141.93470109311417,142.538747103445,5584600
2015-03-12,144.14161682128906,144.18188904946814,142.71606351138834,142.74828620967506,4024300
2015-03-13,143.00592041015625,143.7629936032708,141.96696636790094,143.67439967026056,6833900
2015-03-16,144.79391479492188,144.89862007945123,143.5616614052786,143.5616614052786,5550100
2015-03-17,143.76304626464844,144.14158299986627,143.2475938172346,143.9966054703109,5392900
2015-03-18,145.55902099609375,145.7845305913908,142.53074050971108,143.28781370364456,11294400
2015-03-19,144.6973114013672,145.2852464840584,144.4154181523387,145.1161080767701,6229200
2015-03-20,145.9969940185547,146.56980908472656,145.35962184498962,145.5935982719757,5999200
2015-03-23,145.90826416015625,146.63437166780878,145.9001883654219,146.06962001622762,3593900
2015-03-24,145.08541870117188,146.1826564033217,145.03701314692069,145.7469817937212,4692100
2015-03-25,142.73751831054688,145.35152660917433,142.70525207456018,145.18209501593336,8474700
2015-03-26,142.38253784179688,143.04411267575924,141.55961950627307,142.11629521183588,6604500
2015-03-27,142.64883422851562,142.777923851203,141.9711321754029,142.2615776711175,3971800
2015-03-30,144.7303466796875,145.02885563649966,143.834807498588,143.85901026207748,5399300
2015-03-31,143.2699432373047,144.48012970334838,143.14891720430833,144.02832872572995,4633800
