Price,Close,High,Low,Open,Volume
Ticker,SO,SO,SO,SO,SO
Date,,,,,
2015-01-02,31.1951961517334,31.239426539779704,30.860308239275547,31.081460179507076,4645300
2015-01-05,31.06250762939453,31.271024399668484,30.904541255687203,31.201518809577166,7028700
2015-01-06,31.43531608581543,31.70701850813096,31.07515285816482,31.087790460409284,9358300
2015-01-07,31.782838821411133,31.87129961870303,31.340532424575695,31.460588429794083,4917000
2015-01-08,31.808107376098633,32.02925932311034,31.732284195748253,31.852337765500973,4532500
2015-01-09,31.403711318969727,31.820742392622133,31.359480933156235,31.795467197764353,4121000
2015-01-12,31.4100399017334,31.593281512999056,31.239435892318074,31.561688713561274,4086100
2015-01-13,31.39107322692871,31.90920266147311,31.289974859465786,31.599587555281843,5422100
2015-01-14,31.71333122253418,31.719651227871676,31.23943205800535,31.403718451519122,6205300
2015-01-15,32.0987663269043,32.14931672295382,31.66909760198555,31.852339172101747,5685100
2015-01-16,32.446292877197266,32.471568076011735,31.985031345523478,32.022944143745185,5718600
2015-01-20,32.64216995239258,32.65480755098677,32.33255481277364,32.47788599141907,4081400
2015-01-21,32.86333465576172,32.91388506975655,32.345204964196746,32.522129002802245,5409200
2015-01-22,32.939151763916016,33.021292549864434,32.63585658946027,32.85700856759182,4674500
2015-01-23,33.00233840942383,33.15398720668613,32.85700961766771,32.93915281661712,4190200
2015-01-26,33.00233840942383,33.027613610696854,32.65481282823521,32.89492241957725,4231600
2015-01-27,33.12239456176758,33.30563616960611,32.92651776269112,32.92651776269112,3566800
2015-01-28,32.96442794799805,33.58997596685234,32.89492475512627,33.12239435160634,5202800
2015-01-29,33.356178283691406,33.432001464149494,32.79381840874096,32.88227918767131,4455000
2015-01-30,32.0482292175293,33.16663180073719,31.997678804324334,33.04657577456359,12554600
2015-02-02,32.086124420166016,32.1809051948463,31.6690933502482,32.00398365317668,7073200
2015-02-03,32.0987663269043,32.193547114309375,31.820746379758567,32.0798111335735,8289200
2015-02-04,31.252071380615234,32.31360576049135,31.163610584021544,32.19986976190634,10485600
2015-02-05,31.4100399017334,31.517458312273163,30.993008682176853,31.321579099157177,6201900
2015-02-06,30.436973571777344,31.2394434044214,30.24741431919153,31.233125807165095,8955000
2015-02-09,30.196857452392578,30.53806545318679,30.102076648713307,30.462239846092988,6633900
2015-02-10,30.75921630859375,30.835039502503044,30.15262593656767,30.15262593656767,5821800
2015-02-11,30.29794692993164,30.752888386652415,30.114705382309598,30.594922033952432,7656800
2015-02-12,29.745338439941406,30.42891881181481,29.572845854927728,30.409751344329646,11259900
2015-02-13,29.3109073638916,29.732555008558357,29.093694793180955,29.662279994937514,8657600
2015-02-17,29.09370231628418,29.47701756980566,28.889267189464864,29.189529911135075,8987100
2015-02-18,29.924222946166992,30.00727548529695,29.18953246929407,29.3109175119592,7461300
2015-02-19,29.50896453857422,29.943389857652896,29.39396945781461,29.898669819252973,4223000
2015-02-20,29.477020263671875,29.528130268577055,29.132035041739428,29.457855230362018,4090200
2015-02-23,29.687843322753906,29.73256335541997,29.470630691064866,29.566458288038294,5160200
2015-02-24,29.956159591674805,30.032822146615338,29.553676913384304,29.681449462990983,5445200
2015-02-25,29.336463928222656,30.05837675260152,29.29813386978077,30.03921172338058,5992500
2015-02-26,29.2342472076416,29.48340477988411,29.183139649247888,29.40673978670547,3778200
2015-02-27,29.253414154052734,29.349241738233207,29.080921578057477,29.2342466875697,4178000
2015-03-02,28.665666580200195,29.259806970266247,28.525118943935563,29.259806970266247,7013000
2015-03-03,28.844547271728516,28.870099834887657,28.467619548217943,28.806214771401372,5061400
2015-03-04,28.64010238647461,28.780649965671937,28.499552370219153,28.780649965671937,3828800
2015-03-05,28.761497497558594,28.8956576059801,28.63372492127465,28.723164993555653,5425400
2015-03-06,28.1673526763916,28.467617818057796,28.0331925889888,28.44206281939284,11523800
2015-03-09,28.11623764038086,28.38456020415947,28.09068508335396,28.18012512559404,6110200
2015-03-10,28.065139770507812,28.467622536485397,27.975699697414843,28.097082305603987,8559300
2015-03-11,27.93097496032715,28.244015163470593,27.822367434806807,28.052357548088654,4848600
2015-03-12,28.403736114501953,28.474011156634177,27.994865800706442,28.020420804583487,6403700
2015-03-13,28.077913284301758,28.397343464016092,27.95014072500425,28.36540093345643,5691800
2015-03-16,28.512338638305664,28.697606291120067,28.186518488934187,28.186518488934187,4384300
2015-03-17,28.314300537109375,28.601788283759433,28.282357995717078,28.41651813180054,3484900
2015-03-18,28.838151931762695,29.061754486434488,28.192904137322557,28.314286710161415,7083000
2015-03-19,28.531497955322266,29.01703066089682,28.486777933903234,28.755098062417446,4986900
2015-03-20,28.72955894470215,28.863719071718403,28.525123769136563,28.563453841392906,7186400
2015-03-23,28.857322692871094,28.97870772688385,28.76149509645254,28.774272596720145,3767300
2015-03-24,28.442066192626953,28.95954401020061,28.390956189235386,28.79343893623712,4293100
2015-03-25,28.12901496887207,28.65927012620145,28.12262743891821,28.531497593599088,4067000
2015-03-26,27.956527709960938,28.31429038159072,27.91819764886195,28.13541026430524,5948400
2015-03-27,28.11623764038086,28.34622771303156,27.950135052943338,27.950135052943338,5766300
2015-03-30,28.320674896240234,28.442057461444364,28.154569873267896,28.26317737860494,4078100
2015-03-31,28.288734436035156,28.416506988559345,28.09068929482847,28.28234690508538,5798100
2015-04-01,28.50594711303711,28.557057108993682,28.04596933472164,28.33345453227178,5318100
2015-04-02,28.518735885620117,28.62095348088163,28.39735325282822,28.442073298438903,3347900
2015-04-06,28.69761085510254,29.029818588621406,28.601783247798167,28.62094828184719,5505900
2015-04-07,28.27595329284668,28.74871094513912,28.237623237970553,28.723155950516084,5035800
2015-04-08,28.32706642150879,28.35900894979848,28.04596876067735,28.288733925325946,6025800
2015-04-09,28.41012954711914,28.42290705061521,28.0140342499199,28.231246935233816,6419800
2015-04-10,28.50594711303711,28.65927466384809,28.32067947034138,28.429284556160987,3615700
2015-04-13,28.23761749267578,28.518715065161086,28.186507513828673,28.4164975445248,3258700
2015-04-14,28.333465576171875,28.41013059998945,28.186527936111055,28.28235799735318,3473800
2015-04-15,28.23761749267578,28.58899006754689,28.186507513828673,28.327057518600288,3878000
2015-04-16,28.180126190185547,28.301508761088634,27.982078634130392,28.23762371052037,3797600
2015-04-17,28.180126190185547,28.371783778948803,28.090686144566593,28.122628669850727,4251200
2015-04-20,28.59539031982422,28.78705038872163,28.18652005535323,28.26957258940484,4797500
2015-04-21,28.378171920776367,28.82537459556752,28.30789933846018,28.627329472302645,4762700
2015-04-22,28.416505813598633,28.59538591750095,28.288733266357564,28.48678083643415,4343700
2015-04-23,28.5506649017334,28.684827412067637,28.397339800006485,28.410117297993487,4055900
2015-04-24,28.665666580200195,28.8956567230721,28.512341442991666,28.55067150876424,3485600
2015-04-27,28.314300537109375,28.780668465204048,28.282357995717078,28.735948419842895,4099900
2015-04-28,28.531497955322266,28.537885485357105,28.16096028684192,28.320675345355156,4540700
2015-04-29,28.525121688842773,28.6017842648241,28.0843063935666,28.25041148476205,5460000
2015-04-30,28.301509857177734,28.474002424862665,28.09707476297157,28.474002424862665,8463100
2015-05-01,28.63372039794922,28.66566292770938,28.26318266602546,28.26318266602546,5969400
2015-05-04,28.735937118530273,28.95953969445698,28.537889540490973,28.684829559814194,4957700
2015-05-05,28.28234100341797,28.684823606912676,28.19928849604898,28.627326092127717,7076600
