Price,Close,High,Low,Open,Volume
Ticker,WMT,WMT,WMT,WMT,WMT
Date,,,,,
2015-01-02,23.26656723022461,23.48867045336812,23.171767376415144,23.36678382000386,13505400
2015-01-05,23.198854446411133,23.38032828954468,23.160934191908666,23.21781534858889,20937000
2015-01-06,23.37761688232422,23.496794362787867,23.23677090994471,23.288233771976486,24615300
2015-01-07,23.997880935668945,24.019549430894948,23.4751279071467,23.504922281814082,25495200
2015-01-08,24.504384994506836,24.558555460385083,24.12518553394667,24.163105789973308,38140800
2015-01-09,24.201017379760742,24.48270774911376,24.173932154786115,24.463748401602054,25567500
2015-01-12,24.382492065429688,24.461040150630332,24.165807158030425,24.203727404288472,22117500
2015-01-13,24.190185546875,24.639807131235337,24.08725982518234,24.593761005780003,24646200
2015-01-14,23.458877563476562,23.97621230283333,23.42908163912716,23.74056799979788,35862900
2015-01-15,23.667438507080078,23.775780991157653,23.483255509221628,23.564512759743096,28238100
2015-01-16,23.502216339111328,23.68910849200691,23.35595513880857,23.61868626039596,25226700
2015-01-20,23.480554580688477,23.754119236903513,23.171777251031674,23.515765704276657,23559300
2015-01-21,23.46700096130371,23.540132323099826,23.215104909479848,23.32073978756444,24521400
2015-01-22,23.916624069213867,23.94371085106437,23.526591148979627,23.626809297105684,21371400
2015-01-23,23.973506927490234,24.176649294726126,23.80557722645002,23.94913083532802,22697400
2015-01-26,24.00600814819336,24.149561743305718,23.86787128972504,23.91933416247623,14000100
2015-01-27,23.70806121826172,23.95995879526021,23.63492986363026,23.91120352560403,18061500
2015-01-28,23.51575469970703,23.89766169203304,23.502210535569553,23.840782092096493,17810400
2015-01-29,23.75953483581543,23.75953483581543,23.366792657193752,23.58347767646361,19568400
2015-01-30,23.017377853393555,23.662015860102397,22.99570781213758,23.504918135039517,30840600
2015-02-02,23.215106964111328,23.258443956429492,22.73298331203503,22.96591848335534,20781600
2015-02-03,23.345115661621094,23.43720637384207,23.201562082315554,23.247608213352517,24850500
2015-02-04,23.46971321105957,23.575346553274315,23.293657640701664,23.323450468105953,26796900
2015-02-05,23.640344619750977,23.662014659907793,23.445328207013745,23.59430004651261,15272400
2015-02-06,23.65389060974121,23.83536287393727,23.504918758733222,23.634929710602304,16852800
2015-02-09,23.26927375793457,23.615969618683177,23.19614240607632,23.556380880153824,16368600
2015-02-10,23.643056869506836,23.675560384161134,23.407412587674706,23.461583045628025,17196300
2015-02-11,23.385746002197266,23.597014215125597,23.27198524148016,23.46429410254881,17559300
2015-02-12,23.263858795166016,23.4778361459391,23.085094103900293,23.44533262942553,20824800
2015-02-13,23.242185592651367,23.336985430141905,23.10946706004674,23.250311470133717,16791000
2015-02-17,23.282812118530273,23.285521260642316,23.014664393979583,23.13925858364149,15261600
2015-02-18,23.3721981048584,23.37490724748564,23.163639068290983,23.28281654624537,18098100
2015-02-19,22.62192153930664,22.968617322316188,22.586710442576283,22.88736166056263,55940400
2015-02-20,22.833200454711914,22.854868951385036,22.35920112132911,22.40795640123349,41521200
2015-02-23,22.91444969177246,22.984871893870974,22.814233123435518,22.857568551774715,20191200
2015-02-24,22.90633201599121,22.97404510000194,22.73027489785701,22.892787849335917,15593100
2015-02-25,22.635473251342773,22.946958062870284,22.621930635605015,22.922580424630503,20425200
2015-02-26,22.697765350341797,22.71401710613004,22.554211790535383,22.71130951340049,17664300
2015-02-27,22.73297882080078,22.795275153755675,22.589423705986828,22.67609922335223,17632200
2015-03-02,22.741104125976562,22.75193759671627,22.535252683394578,22.732978247995405,18184500
2015-03-03,22.5813045501709,22.703189651173144,22.527132533140374,22.659852657489985,19382400
2015-03-04,22.367324829101562,22.53796519248882,22.264399092436612,22.53796519248882,18643200
2015-03-05,22.635473251342773,22.716730495622347,22.47025116954789,22.521714039263188,17992500
2015-03-06,22.370031356811523,22.508168187269384,22.313150209097156,22.429618547519524,17193000
2015-03-09,22.448579788208008,22.573174006770675,22.35648753326661,22.370031697116037,14014500
2015-03-10,22.229188919067383,22.345657276013313,22.229188919067383,22.283359382845184,18933300
2015-03-11,21.986671447753906,22.335449632936918,21.94579802970185,22.294576214884863,18482700
2015-03-12,22.316383361816406,22.376330025045778,22.01120233340042,22.01937702012825,15677400
2015-03-13,22.316383361816406,22.41175418725373,22.150168889449386,22.3300088791375,14286600
2015-03-16,22.695133209228516,22.716933411546123,22.46352282059486,22.46624823567505,19557300
2015-03-17,22.512563705444336,22.618831472006477,22.409019793925463,22.610656788553783,14406000
2015-03-18,22.488048553466797,22.605216464048958,22.114746176941356,22.33818345529723,30756900
2015-03-19,22.212833404541016,22.463518532559085,22.171961541111862,22.433545209046382,21638700
2015-03-20,22.6815128326416,22.749632624097515,22.264613160450644,22.297310348517065,37095900
2015-03-23,22.700586318969727,22.861351523281925,22.648814341380874,22.6651637151799,19517100
2015-03-24,22.62973403930664,22.8095739889602,22.605211543744225,22.667882049156944,16077300
2015-03-25,22.158342361450195,22.68423522520177,22.15561694630297,22.640637937818074,19937700
2015-03-26,22.313661575317383,22.428104081797624,21.975781768651068,22.052077812412705,24801600
2015-03-27,22.16651153564453,22.392672602603852,22.139262068434284,22.302752635049387,17152200
2015-03-30,22.488048553466797,22.56161917449104,22.188316797965598,22.261887418989843,17105100
2015-03-31,22.411754608154297,22.627015645768903,22.411754608154297,22.449901068051147,16763100
2015-04-01,21.992124557495117,22.419922680067977,21.915828536582357,22.419922680067977,24920100
2015-04-02,21.997575759887695,22.158340941709692,21.94852920451407,21.997575759887695,17387100
2015-04-06,22.068422317504883,22.161066156632515,21.839535795891,21.924004949336506,19142100
2015-04-07,21.934898376464844,22.150160891471877,21.923999837537696,22.095665078513115,19818300
2015-04-08,22.079315185546875,22.13381255637029,21.896751409988713,21.9049260935703,20084100
2015-04-09,22.027545928955078,22.177410988556318,21.956700741446248,22.027545928955078,11770800
2015-04-10,21.975780487060547,22.07114975661971,21.948532569804247,22.03300173696362,16440900
2015-04-13,21.877685546875,22.049350853743615,21.87223627531974,21.907658879172093,14094300
2015-04-14,21.839536666870117,21.91310728178143,21.71146866495853,21.877683122692186,16595100
2015-04-15,21.727825164794922,22.065705021217212,21.70330109872538,21.95671177062332,18601200
2015-04-16,21.591583251953125,21.76869630362655,21.561609914170916,21.662428472622494,24045300
2015-04-17,21.22100067138672,21.567055139712064,21.131082234075485,21.509833890742524,35468400
2015-04-20,21.291841506958008,21.47985457524639,21.25914276856264,21.359961280012254,26542800
2015-04-21,21.261873245239258,21.48258510447074,21.229174499058875,21.419913027345682,18600600
2015-04-22,21.370866775512695,21.428088022991748,21.131081683658437,21.180128244474474,22784100
2015-04-23,21.575225830078125,21.673318936094926,21.308192864630378,21.35723941763878,22406700
2015-04-24,21.755064010620117,22.052071858832743,21.591574982524282,21.629721434944177,20603400
2015-04-27,21.626998901367188,21.760516170484202,21.605200259011056,21.735992113147844,19349400
2015-04-28,21.55343246459961,21.65697642564384,21.463512462772435,21.651527153789456,14687700
2015-04-29,21.22100067138672,21.468960456362783,21.196478169920972,21.444437954897037,21325200
2015-04-30,21.26732063293457,21.384488531100168,21.141978048947895,21.207373976354607,26387700
2015-05-01,21.417186737060547,21.460782461742713,21.300018841834508,21.308193527450495,14999100
2015-05-04,21.575225830078125,21.676044350936095,21.379038058882713,21.520730006549194,20007600
2015-05-05,21.289121627807617,21.52890672146133,21.270048398225484,21.52890672146133,17566200
2015-05-06,21.291860580444336,21.420736834456097,21.160243279965506,21.365895508088926,16440300
2015-05-07,21.39605712890625,21.4810593769535,21.19588857088934,21.313795927214187,16614300
2015-05-08,21.533159255981445,21.730586778372704,21.497513099411414,21.55235442652054,16042200
2015-05-11,21.415252685546875,21.555096270496627,21.39605908329968,21.47557767689815,11234700
2015-05-12,21.65106773376465,21.793653936390104,21.35218695728297,21.393316777981536,25347000
2015-05-13,21.431703567504883,21.779941979381213,21.382347473436454,21.711390715562548,25263600
2015-05-14,21.58525848388672,21.59896842374143,21.393316187916668,21.489287335901693,18510600
2015-05-15,21.72784996032715,21.730592576565094,21.544133897445253,21.582522679764402,19851600
2015-05-18,21.914302825927734,21.91978805734121,21.705909533277094,21.76349191110164,24900900
2015-05-19,20.957334518432617,21.48654635730939,20.902493189838225,21.43718869087382,67375800
2015-05-20,20.81200408935547,20.976526493374866,20.792810488787374,20.971042831641398,31625700
2015-05-21,20.869590759277344,20.95459301877303,20.718778274362897,20.78458693077953,20268600
2015-05-22,20.801036834716797,20.94362145427027,20.801036834716797,20.894265360501908,20445000
2015-05-26,20.537799835205078,20.7928081202855,20.515863621768034,20.77635556795728,31720800
2015-05-27,20.617326736450195,20.705071625622885,20.565228012378615,20.567969059538772,20961300
2015-05-28,20.521352767944336,20.60909764514548,20.469254050980886,20.584418810056846,15076500
2015-05-29,20.36505699157715,20.53232047069261,20.332153446522693,20.51586948266648,19125300
2015-06-01,20.491191864013672,20.587163027041992,20.403446979988043,20.480224538011612,16938000
2015-06-02,20.43634796142578,20.56522422428578,20.406187034205367,20.439090577083135,17393400
2015-06-03,20.535062789916992,20.620066620667394,20.419898030386573,20.48296407274795,18281400
2015-06-04,20.3321475982666,20.559736008355195,20.27730628028058,20.41714983679293,26948400
2015-06-05,20.033275604248047,20.365061590568793,20.01134094859309,20.337641701997548,31905300
2015-06-08,19.909879684448242,20.15117966587627,19.907138637660665,20.134727109142148,28779000
2015-06-09,19.871490478515625,19.975686333012202,19.84132798387119,19.934556514316345,25006800
2015-06-10,19.997617721557617,20.10729878059869,19.835837963346833,19.93729431583625,33647400
2015-06-11,20.000364303588867,20.200532864418943,19.972944425640126,20.07988289104138,22260000
2015-06-12,19.860519409179688,19.989394082173114,19.852293132541533,19.9455232217727,21739800
2015-06-15,19.723421096801758,19.852295787027252,19.66035349047699,19.79745602744263,22700400
2015-06-16,19.838584899902344,19.901650934213865,19.665837782656457,19.802938744073924,18646800
2015-06-17,19.94278335571289,19.989396837752402,19.835843313676847,19.915361906805003,17111700
2015-06-18,20.011327743530273,20.14842866491898,19.94551911298351,19.94551911298351,25129800
2015-06-19,19.945526123046875,20.077143430398674,19.934557229599857,19.961977109714297,43652100
2015-06-22,19.95923614501953,20.068918812553772,19.931816262637067,20.011336431949722,19468500
2015-06-23,19.898908615112305,20.000363414212707,19.835841015832365,19.98665347584799,23628900
2015-06-24,19.846818923950195,19.920853879953807,19.781010248502827,19.896175038285076,22015200
2015-06-25,19.704225540161133,19.915361434633965,19.695999262584007,19.86600533817323,15879600
2015-06-26,19.77552032470703,19.86874885982952,19.706969054439327,19.7316478882962,20693400
2015-06-29,19.583568572998047,19.742605685992526,19.58082595867005,19.687764382441927,24563400
2015-06-30,19.44921875,19.690517158345237,19.408087358860268,19.690517158345237,33307800
2015-07-01,19.709705352783203,19.728900519714898,19.292917307289596,19.632929392061552,32321700
2015-07-02,19.704225540161133,19.89616783295535,19.649385781649652,19.748097974571124,19758300
2015-07-06,19.887939453125,19.93181188289746,19.572606168010214,19.572606168010214,31609500
2015-07-07,20.233440399169922,20.252635572725605,19.742617269567454,19.923590696364347,37263900
2015-07-08,20.033275604248047,20.17860446548126,19.989403154933033,20.09908427822057,23373000
2015-07-09,19.956493377685547,20.216986944867756,19.93729977547299,20.200534389255814,26087400
2015-07-10,20.04971694946289,20.167624287166607,20.03874962777038,20.03874962777038,16737900
2015-07-13,20.258119583129883,20.321185629746424,20.15666318874338,20.15666318874338,18253500
2015-07-14,20.233440399169922,20.31570161826024,20.14843813314469,20.28553911896038,16554600
2015-07-15,20.19505500793457,20.263606296840145,20.068922895711932,20.178604016559344,13700100
2015-07-16,20.24440574645996,20.329407997590128,20.225210576267877,20.282794517842156,15695100
2015-07-17,20.12375259399414,20.310211190560636,20.10181638080995,20.219723722800197,17041800
2015-07-20,20.04423713684082,20.137465665132495,20.03326824404075,20.1127884020858,15256800
2015-07-21,19.945526123046875,20.096337032678367,19.887942178203655,20.04423831905969,19323300
2015-07-22,20.060686111450195,20.24165947383746,19.95648870895383,19.95648870895383,20884800
2015-07-23,19.882463455200195,20.0771484179815,19.85778461556522,20.036017018589874,12758700
2015-07-24,19.627452850341797,19.89617116383952,19.605515060462107,19.887944884885204,17853300
2015-07-27,19.572612762451172,19.64664770876142,19.471157930545242,19.572612762451172,18592800
2015-07-28,19.770034790039062,19.84955338368824,19.53147900909153,19.61373864934802,25776900
2015-07-29,19.80568504333496,19.915364577667496,19.767296264917213,19.81116713724887,14819100
2015-07-30,19.78649139404297,19.887946226318796,19.682293945596623,19.75084522883814,13813500
