Price,Close,High,Low,Open,Volume
Ticker,DHI,DHI,DHI,DHI,DHI
Date,,,,,
2015-01-02,22.181922912597656,22.661821114533538,21.835330896794122,22.64404673037475,3174300
2015-01-05,21.719797134399414,22.190806369925657,21.639814114204718,22.10193785420558,5012500
2015-01-06,21.426525115966797,21.835325683667463,21.19546326224366,21.835325683667463,7431500
2015-01-07,22.528518676757812,22.857336338371713,21.595383764076292,21.648706921412646,11395200
2015-01-08,23.043960571289062,23.292795154944596,22.706254071958735,22.741802838228654,8526900
2015-01-09,23.159494400024414,23.532748030656737,23.043964281164794,23.150607207026173,5999900
2015-01-12,23.17725372314453,23.363881264700996,22.883983325033782,23.301670954143745,6038600
2015-01-13,22.0575008392334,23.83489818898704,21.328768197043715,23.683819346455653,20713500
2015-01-14,22.341882705688477,22.377431464022976,21.497620035941242,21.73756737446674,10727900
2015-01-15,20.600034713745117,22.475189383590404,20.53782608025306,22.226353154564038,14786600
2015-01-16,21.115476608276367,21.195459609050957,19.65801160759784,20.46672710871169,14762800
2015-01-20,20.39563751220703,21.079934278965766,20.111252481083962,21.079934278965766,6573400
2015-01-21,20.80443572998047,20.9377401914745,20.4222950306549,20.43118222076226,5673300
2015-01-22,21.05327033996582,21.159913222892104,20.635580912506697,20.902191509938532,5639500
2015-01-23,20.52894401550293,21.186580968831986,20.448960982457372,21.1421467038327,11388100
2015-01-26,21.66647720336914,22.199696852041097,21.151031938499905,21.782009003028307,13985000
2015-01-27,21.470962524414062,21.63981576829381,21.097708966661067,21.239900636751884,8099600
2015-01-28,21.222124099731445,21.719796589583428,21.222124099731445,21.666473447418987,6322600
2015-01-29,22.075284957885742,22.14638081543695,21.28434333074623,21.311003217916088,7416500
2015-01-30,21.790897369384766,22.075280745321496,21.57760983743222,21.87976759812965,7582900
2015-02-02,22.084163665771484,22.253016898218167,21.666474179985396,21.915310433324805,9977500
2015-02-03,22.63515853881836,22.64404573050533,21.959747226134937,22.173036436505278,9132300
2015-02-04,23.083276748657227,23.27927462841729,22.486372183863903,22.53982584211462,9857100
2015-02-05,22.967464447021484,23.234734486889675,22.557648460060594,23.0387365709371,7541800
2015-02-06,23.60000228881836,23.956362877508635,23.02982534691392,23.074369783277206,11377700
2015-02-09,23.564373016357422,23.85837078850398,23.439645504446144,23.537645328248917,6188000
2015-02-10,23.96527099609375,24.125633678401954,23.46636619500475,23.724726972631444,6211200
2015-02-11,23.911819458007812,24.223635623594944,23.724729078950975,24.13454504781842,4757500
2015-02-12,24.357269287109375,24.37508774112899,23.849455242379403,24.000908703023544,3431500
2015-02-13,24.223642349243164,24.384005090313035,24.05437037819587,24.31273294975552,3467100
2015-02-17,24.383996963500977,24.410722945264016,23.89399967362252,24.116725251041462,3916900
2015-02-18,24.250354766845703,24.410717418159646,24.00090326414483,24.348354542484426,5036000
2015-02-19,24.348360061645508,24.588904093141704,24.098906803138938,24.187997373981375,3399900
2015-02-20,24.33945083618164,24.34836006319258,23.98309025205054,24.268178719355422,3615000
2015-02-23,24.179092407226562,24.46418092474474,23.831640988908983,24.32163666598565,3824300
2015-02-24,24.615636825561523,24.802727245564892,24.401820416458936,24.678001431737158,5573100
2015-02-25,24.392908096313477,24.758179660584993,24.321635968976448,24.63345216329903,3584600
2015-02-26,24.250354766845703,24.4285358681414,24.06326613982005,24.357263767475303,4209000
2015-02-27,24.330541610717773,24.526541206448318,24.18799737705627,24.25926949388702,2948500
2015-03-02,24.179092407226562,24.52654552480574,24.125638735007303,24.366182808886364,3120500
2015-03-03,23.671279907226562,24.1790940765224,23.644553918902602,24.116731171417538,4849100
2015-03-04,23.938552856445312,24.04546021349482,23.510918330461884,23.591099697879912,3488300
2015-03-05,24.07217788696289,24.14344999509649,23.902905992922683,24.027631757341208,2296300
2015-03-06,23.314916610717773,23.920730533691255,23.163463129974403,23.867276863799926,5817000
2015-03-09,23.350555419921875,23.635645668186235,23.288192512235288,23.55546430137154,3294300
2015-03-10,23.083276748657227,23.332729985929163,23.020913864154533,23.092185974909206,3483200
2015-03-11,23.154550552368164,23.395094580975616,22.958552658277622,23.11000611711254,2694000
2015-03-12,23.698001861572266,23.724727843430426,23.225823024029488,23.28818591404694,2739100
2015-03-13,23.47527313232422,23.840542895621038,23.28818278812329,23.591089669773492,2321600
2015-03-16,23.715824127197266,23.920731284261414,23.573278170911788,23.67127798483881,3608100
2015-03-17,23.48419189453125,23.653462156519748,23.31491993328098,23.591099249549064,3403900
2015-03-18,24.143455505371094,24.366181106529016,23.2525531007394,23.493097157812716,5365500
2015-03-19,24.00981903076172,24.59781444627527,23.68909364075019,24.33945194893012,4559400
2015-03-20,24.348360061645508,24.713629872764336,24.223634282022875,24.259269490803067,5568300
2015-03-23,24.16126823425293,24.499810320092056,24.16126823425293,24.30381244926531,2939100
2015-03-24,24.437454223632812,24.847268530765447,23.929640104246047,24.036547445558234,4150600
2015-03-25,23.974178314208984,24.77598996265609,23.920724657448808,24.455266322833914,4530200
2015-03-26,23.778182983398438,24.045452995049544,23.680183186137764,23.849455099789488,3155200
2015-03-27,24.437454223632812,24.526544807567337,23.804912607033096,23.867277205270348,3638400
2015-03-30,24.954177856445312,25.150175783931335,24.481998945680694,24.571089530633092,4368000
2015-03-31,25.372896194458008,25.631258667921564,24.76708238010603,25.105626193660946,6792200
